id,genres,app_name,release_date
354380,Action,Assassin’s Creed® Chronicles: China,2015-04-21
758790,Indie,Musical Reflex,2017-12-26
381850,Racing,My Paper Boat,2015-09-23
647930,Casual,Danse Macabre: Crimson Cabaret Collector's Edition,2017-07-10
80204,Casual,Fate of the World: Migration,2011-09-29
416130,Indie,Written in the Sky,2015-10-31
503210,Strategy,Sentry Knight Tactics,2016-10-03
635370,Indie,Tower!2011:SE - Washington [KIAD] Airport,2017-05-22
375170,Casual,Gunpowder,2015-07-08
446900,Indie,Apocalypse Hotel: The Thin Blue Line!,2016-02-23
317720,Strategy,Tiestru,2014-08-20
564870,Adventure,On The Path - Soundtrack,2017-02-08
475220,Action,Kabitis,2016-06-02
352185,Simulation,FSX: Steam Edition - Caernarfon Airport (EGCK) Add-On,2015-06-30
401710,Adventure,Flinthook,2017-04-18
43000,Action,Front Mission Evolved,2010-09-28
406610,Adventure,METAL GEAR SOLID V: THE PHANTOM PAIN - Western Tack,2015-10-20
304150,Action,Bloodbath,2014-06-16
373780,Action,Super Chibi Knight Original Sound Track (OST),2015-05-25
271010,Strategy,Sound of the Human Tanks,2012-09-14
286360,Adventure,Shadows on the Vatican Act I: Greed,2014-06-10
326622,Adventure,TERA: Explorer's Pack,2015-05-05
524650,Indie,BANG BANG BANG!,2014-07-12
384700,Action,Umihara Kawase Shun: Steam Edition,2015-11-24
305960,RPG,Dragon: The Game,2014-11-07
555520,Adventure,Riddles of Fate: Wild Hunt Collector's Edition,2016-11-16
404270,Casual,All My Gods,2015-10-13
711734,Sports,Football Manager Touch 2018 - Board-Override,2017-11-09
446850,Casual,Mindball Play,2016-12-01
642600,Action,Burst Fighter,2017-09-16
599910,Action,Rush Rover - OST,2017-11-18
47410,Massively Multiplayer,Stronghold Kingdoms,2012-02-27
395950,Action,Convoy Soundtrack,2016-02-05
371430,RPG,Space Grunts,2016-01-12
719460,Strategy,Crankies Workshop: Grizzbot Assembly 2,2017-10-05
316480,Adventure,Shadow Puppeteer,2014-09-29
284040,Indie,The Inner World Soundtrack,2014-03-28
718650,Indie,Driftland: The Magic Revival,2017-11-29
438831,RPG,FREE Hospital Theme Pack,2016-07-21
693603,Free to Play,Hide and Seek - Boater,2017-08-31
545743,Free to Play,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack II,2016-11-23
723790,Adventure,The Pirate: Plague of the Dead,2017-10-13
464310,Racing,Real Events 1: 2016 MotoGP™ Season,2016-10-13
293600,Indie,Arson and Plunder: Unleashed,2015-09-25
545260,RPG,Devilian - Tempest Pack,2016-10-21
478035,Sports,Zaccaria Pinball - Robot Table,2016-06-16
620910,Strategy,Fantasy Grounds - Gold Dragons (Token Pack),2017-04-12
601930,Indie,Trianguluv,2017-03-15
206141,Simulation,Rocksmith - My Chemical Romance - Planetary (GO!),2012-10-16
390620,Adventure,An Alien with a Magnet,2017-03-28
324490,Adventure,Caffeine Demo,2014-09-24
679270,Massively Multiplayer,Antaria Online,2017-10-04
538532,Action,emoj.io - Gourmand Pack,2016-10-14
270871,Free to Play,8BitMMO Steam Founder's Pack Deluxe,2015-01-26
495160,Action,NARUTO STORM 4 : Road to Boruto Expansion,2017-02-02
720470,Simulation,Caveman Alive,2017-10-07
646780,Simulation,Jalopy - Soundtrack,2017-06-09
517060,Action,Day of the Trumplings,2016-08-28
370430,Action,Horizon Shift - Soundtrack,2015-05-29
623310,Early Access,Arcfall,2017-05-16
463210,Action,State of Anarchy,2016-04-27
668300,RPG,Chinese Souls-Hua Garden/华夏园,2017-07-14
745500,Action,Pixel Space Battles,2017-11-14
612740,Adventure,Bokida - Heartfelt Reunion,2017-05-17
375770,Adventure,Quantum Conscience,2014-08-26
660450,Massively Multiplayer,Orbs,2017-09-18
321480,Free to Play,Sigils of Elohim,2014-10-13
206120,Casual,Rocksmith - 3 Doors Down - 3-Song Pack,2012-10-16
283542,Design &amp; Illustration,RPG Maker VX Ace - JSM Party Themes,2014-09-16
460780,RPG,Avadon 3: The Warborn,2016-09-14
751500,Strategy,TINY METAL,2017-12-21
301260,Simulation,Gardens Inc. 2: The Road to Fame,2014-05-22
503440,Casual,Color Syndrome - Soundtrack,2016-08-02
230884,Indie,Awesomenauts - Genji the Grey Skin,2013-04-09
293960,Strategy,Spice Road,2014-04-24
728420,Indie,Rogue Quest: The Vault of the Lost Tyrant,2017-10-25
448100,Simulation,On My Own - Soundtrack,2016-02-26
610850,Indie,Fantasy Grounds - Mini-Dungeon #027: Kaltenheim (PFRPG),2017-04-12
615380,Strategy,Expansion - Cossacks 3: Guardians of the Highlands,2017-04-12
273680,Strategy,Poof Soundtrack,2014-05-21
436601,Casual,Rocksmith® 2014 – Disturbed - “The Night”,2016-04-12
354180,Adventure,Bunker - The Underground Game,2015-05-21
682280,Casual,Code 9,2017-08-24
610780,Simulation,Crazy Buggy Racing,2017-04-12
605550,Simulation,Farming Simulator 17 - Big Bud Pack,2017-05-09
355350,Indie,Reign of Bullets,2015-08-19
436990,Indie,Kim - Soundtrack,2016-04-11
592840,Sports,Ride 2 Free Bikes Pack 7,2017-05-03
476600,Action,Call of Duty®: WWII,2017-11-02
294160,Free to Play,Galcon 2: Galactic Conquest,2014-12-05
210017,Action,Resident Evil: Operation Raccoon City - Elite Weapons Pack,2012-09-24
459850,Indie,"Gremlins, Inc. – Digital Artbook",2016-09-15
284460,Action,DeadCore,2014-10-17
506140,Free to Play,Shop Heroes,2016-08-15
307750,Indie,Van Helsing II: Ink Hunt,2014-06-13
420930,Casual,CHKN,2016-04-01
304491,Casual,El Adventurer Pack 2.0,2014-05-29
316090,Indie,Bravada Demo,2014-08-25
401623,Action,Batman™: Arkham Knight - Crime Fighter Challenge Pack #2,2015-10-28
601930,Casual,Trianguluv,2017-03-15
489080,RPG,Spellforge,2016-10-04
464300,Racing,Radio Controlled Cars mode,2016-09-15
629400,Action,Mall Mayhem,2017-10-06
271943,RPG,DARK SOULS™ II Crown of the Old Iron King,2014-08-25
749540,Casual,Wild Wolf,2017-12-01
201881,Action,Assassin's Creed® Revelations - Mediterranean Traveler Map Pack,2012-01-25
692050,Sports,RUGBY 18 - The British and Irish Lions 2017 Team,2017-10-27
15950,Casual,Reaxxion,2008-06-10
535741,Indie,FourChords Guitar Karaoke - U2 Song Pack,2016-09-28
569770,Early Access,StarShip Constructor,2017-07-19
372820,Indie,Shot In The Dark,2015-06-10
542490,Design &amp; Illustration,RPG Maker MV - Animations Collection I: Quintessence,2016-10-20
357700,Indie,Rogue Continuum,2015-09-15
757480,Indie,Broken Reality,Fall 2018
287620,Free to Play,ACE Supporter Pack DLC,2014-08-18
366190,Animation &amp; Modeling,CopperCube - Professional Edition,2015-04-24
583490,Casual,InfiniPicross,2017-03-06
476010,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: Dinosaurs,2016-09-09
38140,Casual,Farm Frenzy: Pizza Party,2009-02-18
233510,Casual,Lunnye Devitsy,2009-07-01
385820,Strategy,Deficis Demo,2014-05-28
741670,Action,Easy Red,2017-12-01
93304,Adventure,The Dream Machine: Chapter 4,2013-08-05
201210,Strategy,Pox Nora,2014-10-15
553950,Indie,GRIDD: Retroenhanced,2017-05-16
679530,Casual,Professor Watts Memory Match: Shapes And Colors,2017-07-27
437890,Indie,AuroraRL,2016-04-08
26900,Indie,Crayon Physics Deluxe,2009-01-07
543470,RPG,Trillion: God of Destruction - Deluxe Pack,2016-11-07
565320,Free to Play,Pixel Puzzles Ultimate - Puzzle Pack: Winter,2016-12-02
399837,Strategy,Awesomenauts - The Ringmaster (Announcer),2017-10-05
34920,Indie,Razor2: Hidden Skies,2010-07-19
541270,Simulation,EEP 13,2016-12-19
412960,Adventure,Zombie Vikings - Soundtrack,2015-12-07
206164,Casual,Rocksmith - Twisted Sister - We're Not Gonna Take It,2012-10-16
704600,Indie,Functions - Ersatz Original Soundtrack,2017-09-13
570890,Indie,Fallen,2016-12-20
439510,Indie,Narcissu 10th Anniversary Anthology Project - Season Pass,2016-01-27
572420,Action,sZone - Bear Mask,2016-12-23
247302,Action,Saints Row IV - Hey Ash Whatcha Playin? Pack,2013-12-03
370520,Simulation,Quantum Rush Champions Demo,2015-05-15
35429,Action,Killing Floor - Steampunk Character Pack 2,2011-12-07
717320,Casual,Tales of Inca - Lost Land,2017-10-03
525460,Indie,Sullen: Light is Your Friend,2017-07-22
270950,Casual,Ski Region Simulator - Gold Edition,2013-01-16
573780,Action,Xenon Valkyrie,2017-02-03
409210,Adventure,Terraria: Official Soundtrack,2015-10-13
365430,Indie,Everything is Black and White,2015-04-23
629920,Casual,Swingin Swiggins - SoundTrack,2017-04-27
758920,Casual,Action Rush,2017-12-15
501640,Photo Editing,CyberLink PhotoDirector 8 Ultra,2016-11-03
658280,Adventure,Dungeon; Friends Escape!,Coming Soon
543811,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: Halloween,2016-10-21
415320,Strategy,Runestone Keeper - Soundtrack,2015-11-02
407100,Strategy,Gulf of Aden - Task Force Somalia,2015-12-14
761231,Action,Super Meat Shooter - Happy Meat Winter,2017-12-01
746760,Action,Outside,2017-12-11
330510,Adventure,Onikira - Soundtrack,2014-11-14
412860,Indie,Zombie Office Politics,2015-12-03
570181,Simulation,WWE 2K17 - Legends Pack,2017-02-06
227200,Adventure,Waking Mars,2012-12-13
248290,Strategy,Reach for the Sun,2013-05-06
606321,Adventure,Riders of Icarus - Legendary Veiled Corruption Package,2017-03-22
303590,Casual,Hidden in Plain Sight,2014-07-16
621840,Indie,Monster Slayers - Advanced Classes Unlocker,2017-04-07
387060,Indie,Earth Overclocked,2015-12-04
571310,Adventure,SteamWorld Dig 2,2017-09-22
364270,Indie,Lilly and Sasha: Curse of the Immortals,2015-04-28
431960,Utilities,Wallpaper Engine,2016-10-10
609794,Indie,Male #1 + Starter Pack for Arcane (pre)Raise,2017-05-01
662210,Action,Metal as Phuk,2017-07-13
578400,Casual,THE GREY MAN Official Soundtrack,2017-01-12
553700,RPG,Planet Explorers Official Soundtrack,2016-11-08
466730,Casual,King's Guard TD,2016-06-08
368190,Adventure,Grim Fandango Remastered - Soundtrack,2015-05-05
423890,Strategy,Gods and Idols,2016-12-12
428312,Adventure,Way of the Samurai 3 - Accessory Set,2016-03-23
454560,Strategy,Ultimate Fight Manager 2016,2016-04-28
530520,Action,Aegis,2016-10-06
493700,Action,Monster Puzzle,2016-12-08
286635,Action,Call of Duty®: Ghosts - Drill Instructor VO Pack,2014-05-22
317770,Action,Electronic Super Joy - A Hot Sticky Mess DLC,2014-12-05
421160,Simulation,MX vs. ATV Supercross Encore - Supercross Track Pack 2,2016-01-08
416640,Indie,Diabolical,2015-11-06
352960,Indie,Star Horizon,2015-05-28
422400,Action,PAYDAY 2: The Point Break Heists,2015-12-03
265464,Design &amp; Illustration,RPG Maker VX Ace - Fantasy Hero Character Pack,2014-01-31
590218,Casual,Rocksmith® 2014 Edition – Remastered – Grateful Dead - “Casey Jones”,2017-05-16
622960,Casual,Outrunner Soundtrack,2017-04-12
586150,Strategy,Armored Freedom,2017-07-21
745640,Utilities,Gamiflux Server,2017-12-19
296750,Action,The Final Stand,2014-05-05
674250,Early Access,Resurgence: Earth United,2017-09-29
284450,Action,DARK SOULS™ II - Season Pass,2014-07-22
600430,Casual,Ticket to Ride: First Journey,2017-09-27
476052,Design &amp; Illustration,RPG Maker MV - Code of Princess Graphic Set,2016-06-21
578830,Casual,Cavern of Time,2017-02-10
375180,Simulation,Lunch Truck Tycoon,2015-05-29
595290,Indie,The Only Traitor DLC,2017-04-19
343100,Strategy,Overture,2015-01-01
320710,RPG,Act 4 Update Celebration Kit,2014-09-02
686710,Action,Shantae: Friends to the End,2017-12-12
364850,Casual,StartBolita,2016-10-30
235250,Strategy,Super Sanctum TD,2013-05-09
270550,Action,Yet Another Zombie Defense,2014-03-28
533280,Action,Wild Arena,2016-10-23
94000,Casual,Dinner Date,2011-03-01
682590,Action,Dungeon Marathon,2017-10-03
424850,Strategy,Galactineers,2016-03-25
408440,Early Access,Dream Factory,2015-11-02
385060,Strategy,The Last Warlock,2015-08-24
552410,Adventure,Project Abyss,2016-11-18
247304,Action,Saints Row IV - Anime Pack,2014-01-07
405000,Action,UTOPIA 9 - A Volatile Vacation,2016-05-05
295092,Simulation,Rocksmith® 2014 – Linkin Park - “What I’ve Done”,2015-01-06
674010,Action,The Old Empire,2017-11-30
209545,Simulation,Strike Suit Zero Soundtrack,2013-01-23
768701,RPG,TOS - New Rank Booster for EU Servers,2017-12-19
580240,Indie,Fantasy Grounds - More Monsters (Token Pack),2017-01-13
454420,Casual,Mini Metal,2016-04-22
645240,Indie,Costumenaut,2017-09-22
327310,Action,The Marvellous Miss Take,2014-11-20
431180,RPG,WolfQuest,2015-11-17
361540,Strategy,Epic Arena - Legion Of Chaos Pack,2015-05-05
271427,Simulation,Rocksmith® 2014 – R.E.M. - “Überlin”,2014-02-04
428250,Casual,Mystery Castle: The Mirror's Secret,2015-12-18
369766,Casual,Rocksmith® 2014 – Primus - “South Park Theme”,2015-06-23
595770,Indie,AirMech Wastelands,2017-11-24
93206,Action,Revenge of the Titans: Sandbox Mode,2012-11-30
325590,Adventure,Artbook and OST,2014-09-29
213330,Adventure,LEGO® Batman 2 DC Super Heroes™,2012-06-22
248610,Simulation,Door Kickers,2014-10-20
343290,Action,PARTICLE MACE - Soundtrack,2015-01-22
434310,Casual,imprint-X,2017-01-26
714860,Strategy,Idle Champions of the Forgotten Realms - Celeste's Starter Pack,2017-09-20
546730,Indie,Fantasy Grounds - Darkwoulfe's Token Pack Volume 22,2016-10-25
258760,Simulation,Scania Truck Driving Simulator,2012-06-12
386880,Action,Rake,2015-07-13
327040,Strategy,Eufloria HD Original Soundtrack,2014-10-14
407822,Casual,Pool Nation FX - Unlock Decals,2015-10-07
305460,RPG,FranknJohn,2015-03-04
713690,Strategy,"Cook, Serve, Delicious! 2!! Original Soundtrack",2017-09-26
403455,RPG,Mugen Souls - Mega Costume Bundle 1,2015-10-29
369772,Simulation,Rocksmith® 2014 – Volbeat - “Still Counting”,2015-07-07
639532,Massively Multiplayer,Tanki X: Antaeus Skirmisher,2017-05-22
473560,Strategy,Cosmic Dust & Rust,2016-05-17
520970,Casual,Opening song Characters' Version（尘沙惑CV版主题曲）,2016-09-15
520630,Indie,Fantasy Grounds - 5E: Quests of Doom,2016-09-13
370060,Strategy,Coffee Shop Tycoon,2016-12-05
352520,Casual,The Silent Age,2015-05-29
409230,Strategy,Battle of Empires: 1914-1918 - ART+OST,2016-01-05
671370,Casual,Flight of Light,2017-08-03
267653,Utilities,Flash Exporter for Clickteam Fusion 2.5,2014-07-30
404530,Indie,Voxel Turf,2017-09-13
351790,Adventure,Invisible Apartment,2015-03-02
673660,Indie,Neon Hardcore,2017-07-21
407080,Utilities,3DMark API Overhead feature test,2015-12-18
718460,Indie,Fantasy Grounds - Mythic Monsters #8: Abyssal (PFRPG),2017-09-25
525188,Racing,Challenge Pack 1,2016-09-13
708500,Racing,Crossout - The Tramp Pack,2017-09-21
591505,Indie,Pixel Puzzles Ultimate - Puzzle Pack: Variety Pack 2,2017-08-07
325954,Simulation,Train Simulator: WCML Trent Valley Route Add-On,2015-07-08
513580,Action,Miaou Moon,2016-08-16
494660,Casual,Android John,2016-06-29
392690,Early Access,Erwin's Timewarp,2015-09-21
409256,Design &amp; Illustration,ePic Character Generator - Season #2: Male Supernatural,2015-11-05
588800,Adventure,HEVN,Dec 2017
637770,Casual,Rocksmith® 2014 Edition – Remastered – Amon Amarth - “Twilight of the Thunder God”,2017-10-31
564260,Strategy,CLASH - Legacy Pack,2017-01-10
267720,Casual,Sword of the Stars: The Pit Soundtrack,2014-02-03
453220,Action,BrambleLash,2017-09-13
364700,Action,Dawn of the Plow,2015-11-03
628610,Free to Play,AIRIS,2017-04-04
399100,Action,Spheroid,2015-08-29
420000,Simulation,Home Design 3D,2015-01-30
465834,Free to Play,Immortal Empire - Master Pack,2016-05-06
531890,Action,Guardian's Oath,2016-09-28
496820,Early Access,Ruction: The Golden Tablet,2017-01-31
680120,Casual,The Moon Night,2017-07-17
349220,Indie,The Black Watchmen,2015-06-25
63398,Action,Sniper Elite V2 - The Neudorf Outpost Pack,2012-09-20
316740,RPG,Biglands: A Game Made By Kids,2014-08-25
275170,Simulation,US Diesel Locomotives - Set 2,2014-06-09
747720,Racing,NASCAR Heat 2 - November Value Pack,2017-11-21
46500,Casual,Syberia,2002-09-01
491260,Strategy,Take Thy Throne,2016-07-05
523000,Simulation,Princess Maker 2 Refine,2016-09-28
450960,Action,Out There Somewhere - Soundtrack,2016-03-14
274121,Action,Call of Duty®: Black Ops II - Beast Personalization Pack,2014-04-03
416030,Strategy,Your Quest,2015-04-13
682130,Web Publishing,Discord Bot Maker,2017-08-21
592474,Simulation,FourChords Guitar Karaoke - Tim McGraw,2017-10-25
700680,Casual,Wanderland: Collector Pack,2017-08-30
438350,Indie,Dynetzzle Extended,2016-03-15
444350,Action,HACK_IT,2016-05-05
468737,Casual,Tabletop Simulator - Xia: Legends of a Drift System,2017-03-24
620270,RPG,Fantasy Grounds - Deadlands Reloaded: Saddle Sore (Savage Worlds),2017-04-24
586340,Indie,Lamm,2017-02-09
697420,Indie,Outracer Original Soundtrack,2017-08-16
577100,RPG,Boundel Soundtrack by James Thorley,2017-02-28
644360,Indie,MidBoss Original Soundtrack,2017-05-25
423180,Simulation,A.I. Space Corps,2016-02-05
664630,Action,Tupã,2017-07-29
654880,Indie,Dream Daddy: A Dad Dating Simulator,2017-07-20
464980,Adventure,HEX: Primal Dawn Bundle,2016-04-29
408140,Indie,Explosionade - Soundtrack,2015-11-13
615770,Adventure,Nancy Drew®: Message in a Haunted Mansion,2000-11-15
25620,RPG,Eschalon: Book II,2010-05-12
504800,Indie,Sorcery! Part 4,2016-09-22
436650,Simulation,Rocksmith® 2014 – Incubus Song Pack II,2016-06-21
509704,Casual,Rocksmith® 2014 Edition – Remastered – blink-182 Song Pack II,2017-01-17
577100,Massively Multiplayer,Boundel Soundtrack by James Thorley,2017-02-28
24790,Strategy,Command & Conquer 3: Tiberium Wars,2007-03-28
722770,Adventure,Captain Firebeard and the Bay of Crows OST and DC,2017-10-04
452530,Adventure,Sunless Sea - Zubmariner,2016-10-11
537150,Indie,FourChords Guitar Karaoke - Bob Dylan Song Pack,2016-09-29
291790,RPG,Sword of the Stars: The Pit - The Pilgrim DLC,2014-04-18
342050,Indie,A.V. - Digital Art Book,2015-02-16
737980,Adventure,The Grimsworth Reports: Woodfall,2017-10-17
689050,Action,Next Stop: Zombie,2017-12-21
364230,Casual,Lucius Demake,2016-08-08
747750,Adventure,D.F.R.: The Light,2017-11-30
675450,Indie,Achievement Hunter: Spinner Edition,2017-08-03
390457,Simulation,Rocksmith® 2014 – My Chemical Romance - “Famous Last Words”,2016-02-23
664630,Adventure,Tupã,2017-07-29
549250,RPG,Fantasy Grounds - Mini-Dungeon #008: Carrionholme (5E),2016-11-02
498940,Simulation,"WarBirds Dawn of Aces, World War I Air Combat",2016-07-19
366660,Action,PAYDAY 2: The Alesso Heist,2015-05-21
342782,Simulation,Rocksmith® 2014 – The Cars - “Good Times Roll”,2015-03-03
338120,Casual,Marble Duel,2015-11-12
509735,Simulation,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “I’m with You”,2017-03-07
377200,Adventure,Daemon Detective Gaiden,2015-08-14
329480,Action,Snow Light,2014-08-15
287840,Indie,TY the Tasmanian Tiger 4,2015-09-17
452230,Free to Play,Spellstone,2016-11-14
464700,Casual,Maui,2016-04-26
390040,Adventure,Small Radios Big Televisions,2016-11-08
530661,Adventure,Hatbox: Three 4 Free (SteamWorld Heist),2016-09-14
347290,Indie,Rise & Shine,2017-01-13
326024,Simulation,TS Marketplace: Class 375 Southeastern Livery Pack Add-On,2016-01-14
375890,Strategy,Football Tactics Demo,2015-06-04
602620,Simulation,A-10C: Stone Shield Campaign,2017-08-25
418360,Action,Gurgamoth,2016-02-16
757870,Action,Australian trip,2017-12-10
391420,Casual,Gun Rocket,2016-05-02
336170,Action,Red Faction: Guerrilla Soundtrack,2014-12-02
446270,Action,UnnyWorld - Battle Royale,2017-07-26
725420,Casual,"PooSky -  Artbook ""Great statements by Capitain Pooper""",2017-10-13
417410,Strategy,Northern Tale,2016-02-09
431250,Action,Mushroom Wars,2016-04-07
204388,Indie,Dungeon Defenders - President's Day Surprise,2012-03-15
284200,Indie,Robot Rescue Revolution,2014-07-11
328510,Action,Monsters and Monocles,2016-08-16
358330,Adventure,Pharaoh's Tomb,1990-12-14
612380,Strategy,Cryptocracy,2017-04-11
327390,Adventure,Sid Meier's Covert Action (Classic),1990-01-01
372690,Casual,Chiptune Champion,2016-01-08
208375,Simulation,Train Simulator: BR Class 50 Loco Add-On,2013-06-13
382170,Indie,Always The Same Blue Sky... Original Soundtrack,2015-07-06
498221,RPG,Devilian - Soldiers' Fortune Pack,2016-07-12
768854,Free to Play,COLOR RETRO RACER : RALLY MODE *10 Lifes*,2017-12-29
628440,Free to Play,Multiplayer FPS Demo,2017-07-06
705440,Action,Onager!,2017-09-22
249330,Strategy,Unholy Heights,2013-08-16
684490,Indie,MonsterS in haha Island (群妖志),2017-08-18
582100,Action,Beats Fever - Big Apple,2017-03-24
440950,RPG,Story Of the Survivor,2016-02-17
495740,Adventure,Random Journey,2016-12-19
448000,Indie,Sparkle ZERO,2016-03-14
213663,Free to Play,Dwarfs - F2P Endless Mode Pack,2012-10-18
688900,RPG,Endless Reality,2017-08-30
563289,Simulation,FourChords Guitar Karaoke - Dierks Bentley,2017-01-31
379230,Simulation,FSX: Steam Edition - Pushing the Envelope Add-On,2015-09-23
383310,RPG,Luciel's DLC Package,2015-07-01
682540,Casual,Galactic Junk League - Starter Launch Pack,2017-07-26
694210,Indie,Time Recoil - Original Soundtrack,2017-08-10
637705,Casual,Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “The Beautiful People”,2017-07-25
294938,Casual,Rocksmith® 2014 – Godsmack - “Voodoo”,2014-06-17
344190,Free to Play,Immortal Empire,2015-12-03
318402,Adventure,Middle-earth: Shadow of Mordor - Endless Challenge,2014-10-28
420650,Indie,Ace of Spades: Battle Builder - Hurt + Heal Pack,2015-12-08
694470,Casual,Guitar Hardness,2017-09-13
625880,Casual,FreeStyleFootball - Card Pack (SW),2017-04-25
222480,Adventure,Resident Evil Revelations / Biohazard Revelations,2013-05-20
591491,Sports,Pixel Puzzles Ultimate - Puzzle Pack: Volcanoes,2017-02-21
429901,Sports,MX vs. ATV Supercross Encore - 2015 KTM 450 SX-F MX,2016-01-08
392090,RPG,Badland Bandits - Bloody Pack,2015-07-31
737660,Early Access,The Deepest House,"""""""Soon"""""""
342310,Strategy,RIOT - Civil Unrest,2017-12-06
268614,Web Publishing,RPG Maker VX Ace - Time Fantasy,2015-06-08
623270,Utilities,AppGameKit - GameGuru Loader,2017-04-21
293220,Early Access,H-Hour: World's Elite,2015-05-19
364200,Indie,Farabel,2016-10-14
617610,Casual,Japanese Women - Animated Jigsaws,2017-04-10
579960,Adventure,Milkmaid of the Milky Way - Soundtrack,2017-02-09
622520,RPG,Fantasy Grounds - Pulp Gear Toolkit (Savage Worlds),2017-04-24
505340,Casual,"Chapter Two: Time, Dreams and Underwater Travel",2017-01-31
662330,Indie,Bio Soup,2017-10-27
322361,Simulation,theHunter : Trailrunner Starter Pack,2014-10-24
391530,Action,Blast Out,2017-09-21
448750,Strategy,Infinity Saga,2016-02-29
304080,Action,Defiance: Recruit Pack,2014-06-04
340300,Adventure,Teddy Floppy Ear - Mountain Adventure,2015-01-09
640230,Adventure,theHunter™: Call of the Wild - Shooting Range,2017-05-29
506630,Adventure,Unfazed,2016-09-16
277630,Strategy,Panzer Tactics HD,2014-05-22
503680,Early Access,The Seeker,2016-09-02
727180,RPG,大逃亡专家/Escape Expert,2017-12-08
539280,Casual,Tetraminos,2017-02-20
560102,RPG,Defiance - Obliterator T.I.T.A.N. Bundle,2016-11-22
397440,Adventure,Lost Legends: The Weeping Woman Collector's Edition,2015-10-21
397670,Indie,Run Run And Die,2015-09-11
449770,Indie,Legend of Moros,2015-05-21
413810,Action,Kung Fu Panda: Master Chicken and Li,2016-01-06
679270,Indie,Antaria Online,2017-10-04
330230,Casual,Rage Berserker's Perfect Package,2013-12-08
549260,Adventure,Alwa's Awakening,2017-02-02
247580,Adventure,Magicka: Wizards of the Square Tablet,2013-10-31
389720,Indie,Brawlhalla - Valhalla Pack,2015-11-03
261220,Free to Play,True Gentlemen Pack,2014-08-21
521230,Action,Stone Age Wars,2017-01-09
287550,Indie,Moebius Soundtrack,2014-04-15
696250,Early Access,Lost Shipwreck,2017-09-29
503800,Adventure,Fractal Space - Soundtrack,2016-12-20
632210,Casual,Frosty Kiss - Digital Soundtrack,2017-05-08
49000,Casual,Hotel Dash™ Suite Success™,2009-12-24
546170,Casual,Gem Forge,2016-11-01
228400,Action,Ace Combat Assault Horizon - Enhanced Edition,2013-01-24
384550,Casual,Painters Guild,2015-09-01
12530,Adventure,Hunting Unlimited™ 2008,2007-09-01
610310,RPG,Star Story: The Horizon Escape,2017-09-05
351740,Action,Never Alone: Original Soundtrack,2015-02-26
70500,Adventure,Diamond Dan,2010-10-08
286972,Strategy,Influent DLC - Latina [Learn Latin],2014-03-20
446882,Casual,MS - 5★ Emma Package,2016-03-22
721150,Action,Marvel vs. Capcom: Infinite - Special X Costume,2017-12-05
324300,RPG,Boston Lockdown Campaign Book pdf,2015-04-28
342051,Adventure,A.V. - Digital Sound Track,2015-02-16
331760,Adventure,Supreme League of Patriots,2015-01-29
360560,Indie,Cursed Sight Demo,2015-08-03
540650,Indie,Dawn of Warriors,2016-10-07
537380,Casual,Abyssal Zone,2017-01-26
461430,Indie,EmergeNYC,2016-11-03
551770,Action,ECHO,2017-09-19
229627,Adventure,Resident Evil: Revelations Rachael Ooze DLC,2013-06-10
503480,Indie,Mahluk:Dark demon,2016-07-19
260530,Strategy,So Many Me,2014-07-17
39520,Strategy,The Guild Gold Edition,2002-11-18
645250,Sports,Zaccaria Pinball - Earth Wind Fire 2017 Table,2017-05-29
530660,Adventure,Hatbox: Hatful Eight + 2 (SteamWorld Heist),2016-09-19
675160,Early Access,Soldier Killer,2017-08-15
445070,Strategy,Tatsu,2016-08-29
298520,Action,Orbital Gear,2014-08-07
523582,Free to Play,Rescue Bear Operation - Golf Pants,2016-09-29
328740,Action,Bit Odyssey,2014-12-15
665300,Web Publishing,Stream Avatars,2017-07-26
487000,Indie,Quest Hunter,2017-07-31
473050,Indie,UnderWater Adventure,2016-06-01
605954,Indie,Blue Medusa - Awesomenauts Droppod,2017-04-26
498060,Video Production,Komatsu,2016-08-01
732070,Indie,Lost in the tomb,2017-11-10
465750,Strategy,Tank Battle: North Africa,2016-07-12
498870,Simulation,Stellaris: Plantoids Species Pack,2016-08-04
266250,Indie,Procyon,2014-02-26
526390,Adventure,Inevitable Path,2016-11-01
218510,Indie,Planets Under Attack,2012-09-27
686660,Indie,The Mice of Riddle Place: The Incident of Izzy Ramirez,2017-09-01
433745,Simulation,FSX: Steam Edition - Northrop T-38A Talon Add-On,2016-04-28
342640,Action,Pixel Privateers,2017-02-21
465480,Strategy,100% Orange Juice - Breaker Pack,2016-06-07
403010,Action,The Ultimate Showdown,2015-09-16
485140,Casual,Zaccaria Pinball - Lucky Fruit Table,2016-06-16
234776,Action,Call of Duty®: Black Ops II - Bacon Personalization Pack,2013-04-12
586980,Action,MadOut2 BigCity,2017-02-21
477941,Free to Play,BlackShot - Green Pack,2016-06-03
560102,Action,Defiance - Obliterator T.I.T.A.N. Bundle,2016-11-22
535732,Indie,FourChords Guitar Karaoke - Bob Marley & the Wailers Song Pack,2016-09-27
379990,Action,Hush,2015-07-29
